Locality_ID,Geosite_Name,Expert_Class,Confidence,Expert_Reasoning
loc_01062,Feldi,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar32)."
loc_01063,Ghar Bied,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar33)."
loc_01064,Gouffre aux pigeons,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar34)."
loc_01067,Grotte El Kalaa,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar38)."
loc_01068,Ich Maakel I,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar39)."
loc_01069,Ich Maakel II,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar40)."
loc_01070,Ich Maakel III,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar41)."
loc_01072,Ifri Ahnachen,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar45)."
loc_01073,Ifri Azeroual,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar46)."
loc_01074,Ifri Broud,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar47)."
loc_01075,Ifri Ichac,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar48)."
loc_01076,Ifri Jider,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar49)."
loc_01077,Ifri Ljahac,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar50)."
loc_01079,Ifri n′Tioutchilt,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar52)."
loc_01080,Ifri Ouska,Easy,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar54)."
loc_01081,Ighrenba,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar55)."
loc_01082,Jbel Aoua,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar56)."
loc_01083,Kef Admam,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar57)."
loc_01084,Kef Aïn Hallouf,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar58)."
loc_01085,Kef Anghara,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar59)."
loc_01086,Kef Bab Mfraj,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar60)."
loc_01087,Kef Bou Hayati,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar61)."
loc_01088,Kef Bou Hayati I,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar62)."
loc_01089,Kef Bou Hayati II,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar63)."
loc_01090,Kef dial R′Kam,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar64)."
loc_01091,Kef El Ahnach,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar65)."
loc_01092,Kef El Bouk,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar66)."
loc_01093,Kef El Fiss,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar67)."
loc_01094,Kef El Hmam,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar68)."
loc_01095,Kef el Jnoun,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar69)."
loc_01096,Kef El Ma,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar70)."
loc_01097,Kef El Mohand,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar71)."
loc_01098,Kef El Sao,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar72)."
loc_01099,Kef El Seroual,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar73)."
loc_01100,Kef Hazar,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar74)."
loc_01101,Kef Idra,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar75)."
loc_01102,Kef Izoura,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar76)."
loc_01103,Kef Kaouane,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar77)."
loc_01104,Kef Karia,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar78)."
loc_01105,Kef Maakel El Tahtani,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar79)."
loc_01106,Kef Meghous,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar80)."
loc_01107,Kef Targat,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar81)."
loc_01108,Kef Toumat,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar82)."
loc_01109,Kef Zaarour,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar83)."
loc_01110,Kef-El-Mers-Ahmed,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar84)."
loc_01111,Kef-Nahal-Tikhoubaï,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar85)."
loc_01112,Kissarite,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar86)."
loc_01113,Louta,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar88)."
loc_01114,Meshoul,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar89)."
loc_01115,Meshoul I,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar90)."
loc_01116,Mimejad,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar91)."
loc_01117,Moutferaoun,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar94)."
loc_01118,Ouled-Ayach,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar97)."
loc_01120,Poljé Beni Mkoud,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar101)."
loc_01121,Poljé Chaâra,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar102)."
loc_01122,Poljé El Ghar,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar104)."
loc_01123,Poljé Kaouane,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar105)."
loc_01124,Poljé Laarouch,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar106)."
loc_01125,Poljé Madegh,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar107)."
loc_01126,Ras El Oued (Oued el bared),Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar108)."
loc_01127,Sidi Amar,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar109)."
loc_01128,Sidi Maanar,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar110)."
loc_01129,Sidi Majbar,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar111)."
loc_01130,Taffert Est,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar115)."
loc_01131,Taffert Nord,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar116)."
loc_01132,Taffert Nord-Est,Easy,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar117)."
loc_01133,Taffert Ouest,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar118)."
loc_01134,Tahfourt,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar119)."
loc_01135,Talghremte,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar120)."
loc_01136,Talou Ou Taachat,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar121)."
loc_01137,Tidrine,Easy,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar122)."
loc_01138,Tifratine,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar123)."
loc_01139,Timezouine,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar125)."
loc_01140,Timezouine,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar125)."
loc_00916,Tirardine,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar127)."
loc_01141,Tirardine,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar127)."
loc_01142,Tisfoula,Easy,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar128)."
loc_01143,Tit Azourane,Moderate,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar129)."
loc_01144,Tlet fam,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar133)."
loc_01145,Toughlamte,Difficult,High,"PRIMARY SOURCE: Baadi & Lebreton 2023, 'Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion', Ch.10 in 'Geoheritage of the Middle Atlas (Morocco)' (Springer, ed. K. Baadi), full book PDF obtained. Table 10.1 explicitly classifies this site's Accessibility (book code Kar134)."
